,id,dc.contributor.author[],dc.date.issued[],dc.description.provenance[en],dc.identifier.uri,dc.title[],dc.title[en_US],MyTitle
108,31621fde-59dc-4638-bfa5-68d15107d5d6,GOST 12177-79,1979.0,"Made available in DSpace on 2016-11-24T11:09:46Z (GMT). No. of bitstreams: 1
12177-79.pdf: 3197678 bytes, checksum: 69203819a40ab4d060ebd185365296cf (MD5)
  Previous issue date: 1979||Made available in DSpace on 2021-04-09T10:50:05Z (GMT). No. of bitstreams: 1
12177-79.pdf: 3197678 bytes, checksum: 69203819a40ab4d060ebd185365296cf (MD5)
  Previous issue date: 1979",http://localhost:8080/xmlui/handle/108/2195,"Cables, conductors and cords methods for inspecting construction",,"Cables, conductors and cords methods for inspecting construction"
109,31bbf174-a3bc-478e-b2fe-ad59afa3c225,GOST 22974.7-85,1985.0,"Made available in DSpace on 2016-11-24T11:10:22Z (GMT). No. of bitstreams: 1
22974.7-85.pdf: 502273 bytes, checksum: d2fad41293b961c3c3dabeb71b556bea (MD5)
  Previous issue date: 1985||Made available in DSpace on 2021-04-09T10:50:17Z (GMT). No. of bitstreams: 1
22974.7-85.pdf: 502273 bytes, checksum: d2fad41293b961c3c3dabeb71b556bea (MD5)
  Previous issue date: 1985",http://localhost:8080/xmlui/handle/108/2526,Melted Welding Fluxes Methods of determining phosphorus,,Melted Welding Fluxes Methods of determining phosphorus
110,31d851f2-f37f-4361-8bc3-f883e5bff02d,GOST 26564.2-85,1985.0,"Made available in DSpace on 2016-11-24T11:10:13Z (GMT). No. of bitstreams: 1
26564.2-85.pdf: 480961 bytes, checksum: 16d18ce9e2f69178e1eebce4532ac0e4 (MD5)
  Previous issue date: 1985||Made available in DSpace on 2021-04-09T10:53:06Z (GMT). No. of bitstreams: 1
26564.2-85.pdf: 480961 bytes, checksum: 16d18ce9e2f69178e1eebce4532ac0e4 (MD5)
  Previous issue date: 1985",http://localhost:8080/xmlui/handle/108/2442,Silicon Carbide Refractory Materials and Products Method for Determining Free Carbon,,Silicon Carbide Refractory Materials and Products Method for Determining Free Carbon
111,32e3bccb-2709-445d-973b-73460800daad,GOST 22974.2-85,1985.0,"Made available in DSpace on 2016-11-24T11:10:22Z (GMT). No. of bitstreams: 1
22974.2-85.pdf: 957999 bytes, checksum: c728bf5f6ca71dc2c33347ea1a8bdd7e (MD5)
  Previous issue date: 1985||Made available in DSpace on 2021-04-09T10:50:18Z (GMT). No. of bitstreams: 1
22974.2-85.pdf: 957999 bytes, checksum: c728bf5f6ca71dc2c33347ea1a8bdd7e (MD5)
  Previous issue date: 1985",http://localhost:8080/xmlui/handle/108/2527,MELTED WELDING FLUXES Methods of determining silicon oxide,,MELTED WELDING FLUXES Methods of determining silicon oxide
112,33859bec-a87c-4a78-b278-7b47de71abba,GOST 2688-80,1980.0,"Made available in DSpace on 2016-11-24T11:09:33Z (GMT). No. of bitstreams: 1
2688-80.pdf: 1115264 bytes, checksum: 95ae75fe20be7909e6bdf45cd103298b (MD5)
  Previous issue date: 1980||Made available in DSpace on 2021-04-09T10:52:06Z (GMT). No. of bitstreams: 1
2688-80.pdf: 1115264 bytes, checksum: 95ae75fe20be7909e6bdf45cd103298b (MD5)
  Previous issue date: 1980",http://localhost:8080/xmlui/handle/108/2089,Double lay rope of LK-R construction 6x19 (1+6+6/6)+1o.c dimensions,,Double lay rope of LK-R construction 6x19 (1+6+6/6)+1o.c dimensions
113,346f6bef-dfc3-4469-afd2-4f59e449f40c,GOST 25859-83,1983.0,"Made available in DSpace on 2016-11-24T11:10:19Z (GMT). No. of bitstreams: 1
25859-83.pdf: 2779221 bytes, checksum: b7f60f855b5d2332a5331b670300cacc (MD5)
  Previous issue date: 1983||Made available in DSpace on 2021-04-09T10:54:32Z (GMT). No. of bitstreams: 1
25859-83.pdf: 2779221 bytes, checksum: b7f60f855b5d2332a5331b670300cacc (MD5)
  Previous issue date: 1983",http://localhost:8080/xmlui/handle/108/2504,Steel Vessels and Steel Aparatus Strength norms and methods for calculating strength when subjectedto a low number of load cycles,,Steel Vessels and Steel Aparatus Strength norms and methods for calculating strength when subjectedto a low number of load cycles
114,347bc774-461b-49b2-a283-0b53df02349b,GOST 2190-77,1977.0,"Made available in DSpace on 2016-11-24T11:10:19Z (GMT). No. of bitstreams: 1
2190-77.pdf: 840332 bytes, checksum: 4eed715763d6d741acb2ef1e9da8ca19 (MD5)
  Previous issue date: 1977||Made available in DSpace on 2021-04-09T10:54:26Z (GMT). No. of bitstreams: 1
2190-77.pdf: 840332 bytes, checksum: 4eed715763d6d741acb2ef1e9da8ca19 (MD5)
  Previous issue date: 1977",http://localhost:8080/xmlui/handle/108/2502,Blasting Cables Technical Specifications,,Blasting Cables Technical Specifications
115,347ec77d-b275-4c99-9013-a67dc22a5ef2,GOST 21448-75,1975.0,"Made available in DSpace on 2016-11-24T11:10:25Z (GMT). No. of bitstreams: 1
21448-75.pdf: 1245228 bytes, checksum: b980c6cceed04001341632c845cd97c7 (MD5)
  Previous issue date: 1975||Made available in DSpace on 2021-04-09T10:52:14Z (GMT). No. of bitstreams: 1
21448-75.pdf: 1245228 bytes, checksum: b980c6cceed04001341632c845cd97c7 (MD5)
  Previous issue date: 1975",http://localhost:8080/xmlui/handle/108/2560,ALLOY POWDERS FOR SURFACING Specifications,,ALLOY POWDERS FOR SURFACING Specifications
116,350c8859-66ce-49cd-bf0b-e017f3f34fa5,GOST 12.3.002-75,1975.0,"Made available in DSpace on 2016-11-24T11:10:33Z (GMT). No. of bitstreams: 1
gost 12-3-002-75.pdf: 1575693 bytes, checksum: d80aaf157c32a010c6691aa640b028a9 (MD5)
  Previous issue date: 1975||Made available in DSpace on 2021-04-09T10:53:40Z (GMT). No. of bitstreams: 1
gost 12-3-002-75.pdf: 1575693 bytes, checksum: d80aaf157c32a010c6691aa640b028a9 (MD5)
  Previous issue date: 1975",http://localhost:8080/xmlui/handle/108/2629,Occupational safety standards system. Manufacturing processe. General safety requirements. (Includes amendment 1 05/80),,Occupational safety standards system. Manufacturing processe. General safety requirements. (Includes amendment 1 05/80)
117,35ade3b1-2e38-4485-b0f5-bab87d8d589f,GOST 25388-82,1982.0,"Made available in DSpace on 2016-11-24T11:10:15Z (GMT). No. of bitstreams: 1
25388-82.pdf: 1768739 bytes, checksum: 08e7cb19fd3dac9ecdd5bd4a57a4110d (MD5)
  Previous issue date: 1982||Made available in DSpace on 2021-04-09T10:53:11Z (GMT). No. of bitstreams: 1
25388-82.pdf: 1768739 bytes, checksum: 08e7cb19fd3dac9ecdd5bd4a57a4110d (MD5)
  Previous issue date: 1982",http://localhost:8080/xmlui/handle/108/2461,"Chemical Fibres Packing, marking, transportation and storage + amendments 1, 2, 3",,"Chemical Fibres Packing, marking, transportation and storage + amendments 1, 2, 3"
118,35c3d05b-8547-4248-be99-1eacc25abe1e,GOST 14019-80,1980.0,"Made available in DSpace on 2016-11-24T11:10:01Z (GMT). No. of bitstreams: 1
14019-80.pdf: 863783 bytes, checksum: cde4e602c895935f70f15abd666f4643 (MD5)
  Previous issue date: 1980||Made available in DSpace on 2021-04-09T10:51:03Z (GMT). No. of bitstreams: 1
14019-80.pdf: 863783 bytes, checksum: cde4e602c895935f70f15abd666f4643 (MD5)
  Previous issue date: 1980",http://localhost:8080/xmlui/handle/108/2330,Metals and alloys : Methods for bend tests,,Metals and alloys : Methods for bend tests
119,3661b3fc-36db-47b5-a79d-fa7333f317a0,GOST 13663-86,1986.0,"Made available in DSpace on 2016-11-24T11:09:58Z (GMT). No. of bitstreams: 1
13663-86.pdf: 618335 bytes, checksum: 8bd49d272f5c928f28dc0e2e6f91659d (MD5)
  Previous issue date: 1986||Made available in DSpace on 2021-04-09T10:51:14Z (GMT). No. of bitstreams: 1
13663-86.pdf: 618335 bytes, checksum: 8bd49d272f5c928f28dc0e2e6f91659d (MD5)
  Previous issue date: 1986",http://localhost:8080/xmlui/handle/108/2305,Shaped Steel Tubes Technical Requirments,,Shaped Steel Tubes Technical Requirments
120,3689f178-0c6b-4e46-bdb9-93115f4f555f,GOST 22536.4-88,1988.0,"Made available in DSpace on 2016-11-24T11:10:21Z (GMT). No. of bitstreams: 1
22536.4-88.pdf: 1228049 bytes, checksum: d4b1fe66bd6df5cb3a71c4acdcde9949 (MD5)
  Previous issue date: 1988||Made available in DSpace on 2021-04-09T10:49:50Z (GMT). No. of bitstreams: 1
22536.4-88.pdf: 1228049 bytes, checksum: d4b1fe66bd6df5cb3a71c4acdcde9949 (MD5)
  Previous issue date: 1988",http://localhost:8080/xmlui/handle/108/2515,CARBON STEEL AND UNALLOYED CAST IRON Methods for determining silicon content,,CARBON STEEL AND UNALLOYED CAST IRON Methods for determining silicon content
121,36eeab10-b88a-444c-8c1d-0434a0dd94e6,GOST 11645-73,1973.0,"Made available in DSpace on 2016-11-24T11:09:50Z (GMT). No. of bitstreams: 1
11645--73.pdf: 989582 bytes, checksum: e35e54408d86e90714a7db5bfae4ba7f (MD5)
  Previous issue date: 1973||Made available in DSpace on 2021-04-09T10:50:25Z (GMT). No. of bitstreams: 1
11645--73.pdf: 989582 bytes, checksum: e35e54408d86e90714a7db5bfae4ba7f (MD5)
  Previous issue date: 1973",http://localhost:8080/xmlui/handle/108/2234,Plastics Method of determining the flow index of thermoplastic melt,,Plastics Method of determining the flow index of thermoplastic melt
122,3784e997-5f60-4ec3-957d-d75249f17a08,GOST 7350-77,1977.0,"Made available in DSpace on 2016-11-24T11:09:31Z (GMT). No. of bitstreams: 1
7350-77.pdf: 1294392 bytes, checksum: 84ca5116fd101985eeabca35c6300f58 (MD5)
  Previous issue date: 1977||Made available in DSpace on 2021-04-09T10:50:37Z (GMT). No. of bitstreams: 1
7350-77.pdf: 1294392 bytes, checksum: 84ca5116fd101985eeabca35c6300f58 (MD5)
  Previous issue date: 1977",http://localhost:8080/xmlui/handle/108/2073,"Steel plate, corrosion resistant eat resistant and high temperature specifidations",,"Steel plate, corrosion resistant eat resistant and high temperature specifidations"
123,37df3d60-70a5-46af-b610-9b9e867d8c7f,GOST 1479-84,1984.0,"Made available in DSpace on 2016-11-24T11:10:32Z (GMT). No. of bitstreams: 1
1479-84.pdf: 278689 bytes, checksum: 028f6c904cdc0af303a5a3f89e510a8b (MD5)
  Previous issue date: 1984||Made available in DSpace on 2021-04-09T10:54:04Z (GMT). No. of bitstreams: 1
1479-84.pdf: 278689 bytes, checksum: 028f6c904cdc0af303a5a3f89e510a8b (MD5)
  Previous issue date: 1984",http://localhost:8080/xmlui/handle/108/2624,Cup-Point Straight Slotted Set Screws Product Grades A and B Constructions + Dimensions,,Cup-Point Straight Slotted Set Screws Product Grades A and B Constructions + Dimensions
124,38693eee-66d7-4265-9d94-10b9a8dfe677,GOST 16093-81,1981.0,"Made available in DSpace on 2016-11-24T11:09:58Z (GMT). No. of bitstreams: 1
16093-81.pdf: 5069491 bytes, checksum: 82ef8fb67899b4efa0956228e1635261 (MD5)
  Previous issue date: 1981||Made available in DSpace on 2021-04-09T10:51:21Z (GMT). No. of bitstreams: 1
16093-81.pdf: 5069491 bytes, checksum: 82ef8fb67899b4efa0956228e1635261 (MD5)
  Previous issue date: 1981",http://localhost:8080/xmlui/handle/108/2306,"(CMEA standard 640-77) BASIC INTERCHANGEABILITY STANDARDS METRIC SCREW THREAD TOLERANCE, CLEARANCE FITS",,"(CMEA standard 640-77) BASIC INTERCHANGEABILITY STANDARDS METRIC SCREW THREAD TOLERANCE, CLEARANCE FITS"
125,38e4e70e-cb86-4aeb-9ca9-4c8ee095427c,GOST 11326.0-78,1978.0,"Made available in DSpace on 2016-11-24T11:09:49Z (GMT). No. of bitstreams: 1
11326-0-78.pdf: 4818692 bytes, checksum: ea84a154a2455f0c5a199a55f4d66bb0 (MD5)
  Previous issue date: 1978||Made available in DSpace on 2021-04-09T10:50:04Z (GMT). No. of bitstreams: 1
11326-0-78.pdf: 4818692 bytes, checksum: ea84a154a2455f0c5a199a55f4d66bb0 (MD5)
  Previous issue date: 1978",http://localhost:8080/xmlui/handle/108/2227,Radio frequency cables. General technical specifications,,Radio frequency cables. General technical specifications
126,3918cb0e-c54c-4f0b-93e1-0008ba0fa34e,GOST 2133-75,1975.0,"Made available in DSpace on 2016-11-24T11:10:30Z (GMT). No. of bitstreams: 1
2133-75.pdf: 707992 bytes, checksum: 906c3c9c9dd365fde4306c62c145f454 (MD5)
  Previous issue date: 1975||Made available in DSpace on 2021-04-09T10:54:04Z (GMT). No. of bitstreams: 1
2133-75.pdf: 707992 bytes, checksum: 906c3c9c9dd365fde4306c62c145f454 (MD5)
  Previous issue date: 1975",http://localhost:8080/xmlui/handle/108/2605,Foundry Boxes Types and Basic Dimensions,,Foundry Boxes Types and Basic Dimensions
127,3a2dec0b-07b2-4ce4-b654-c79f5f8e2656,GOST 12.3.042-88,1988.0,"Made available in DSpace on 2016-11-24T11:10:29Z (GMT). No. of bitstreams: 1
gost 12-3-042-88.pdf: 3238279 bytes, checksum: 7af86cf98c9a21501182d4ceef0cbac0 (MD5)
  Previous issue date: 1988||Made available in DSpace on 2021-04-09T10:53:44Z (GMT). No. of bitstreams: 1
gost 12-3-042-88.pdf: 3238279 bytes, checksum: 7af86cf98c9a21501182d4ceef0cbac0 (MD5)
  Previous issue date: 1988",http://localhost:8080/xmlui/handle/108/2592,Occupational safety standards systems: woodworking manufacture: general safety requirements.,,Occupational safety standards systems: woodworking manufacture: general safety requirements.
128,3a372d18-b012-4fe7-8069-1f2a41cce124,GOST 398-81,1981.0,"Made available in DSpace on 2016-11-24T11:10:15Z (GMT). No. of bitstreams: 1
gost 398-81.pdf: 1948625 bytes, checksum: 134d536c3266d6bc7888eeb68b0565a3 (MD5)
  Previous issue date: 1981||Made available in DSpace on 2021-04-09T10:53:41Z (GMT). No. of bitstreams: 1
gost 398-81.pdf: 1948625 bytes, checksum: 134d536c3266d6bc7888eeb68b0565a3 (MD5)
  Previous issue date: 1981",http://localhost:8080/xmlui/handle/108/2469,"Carbon steel tyres for rolling stock running on broad gauge railways and on subways. Specifications. (Includes Amendments 1,2 and 3)",,"Carbon steel tyres for rolling stock running on broad gauge railways and on subways. Specifications. (Includes Amendments 1,2 and 3)"
129,3b00d693-5ba9-492d-8a71-c7d1ea6edf81,GOST 17769-83,1983.0,"Made available in DSpace on 2016-11-24T11:10:03Z (GMT). No. of bitstreams: 1
17769-83.pdf: 411140 bytes, checksum: c7a761e2db81c7afff34a17f9c8e9e43 (MD5)
  Previous issue date: 1983||Made available in DSpace on 2021-04-09T10:51:43Z (GMT). No. of bitstreams: 1
17769-83.pdf: 411140 bytes, checksum: c7a761e2db81c7afff34a17f9c8e9e43 (MD5)
  Previous issue date: 1983",http://localhost:8080/xmlui/handle/108/2346,FASTENING COMPONENTS Rules of acceptance,,FASTENING COMPONENTS Rules of acceptance
130,3bffdfbf-6527-4ee0-ac19-c703f08836a3,GOST 9.305-84,1984.0,"Made available in DSpace on 2016-11-24T11:09:45Z (GMT). No. of bitstreams: 1
gost 9-305-84.pdf: 2630840 bytes, checksum: 7502eb76cfefa0ddcc660e1f66a6025b (MD5)
  Previous issue date: 1984||Made available in DSpace on 2021-04-09T10:50:20Z (GMT). No. of bitstreams: 1
gost 9-305-84.pdf: 2630840 bytes, checksum: 7502eb76cfefa0ddcc660e1f66a6025b (MD5)
  Previous issue date: 1984",http://localhost:8080/xmlui/handle/108/2192,"Metallic and non organic, non metallic coatings. Metals for coating processes.",,"Metallic and non organic, non metallic coatings. Metals for coating processes."
131,3c3bd2a3-493a-49a5-884b-35d19f48af42,GOST 10498-82,1982.0,"Made available in DSpace on 2016-11-24T11:09:44Z (GMT). No. of bitstreams: 1
10498-82.pdf: 838557 bytes, checksum: a532def638aa493634f651513e85cbf7 (MD5)
  Previous issue date: 1982||Made available in DSpace on 2021-04-09T10:49:59Z (GMT). No. of bitstreams: 1
10498-82.pdf: 838557 bytes, checksum: a532def638aa493634f651513e85cbf7 (MD5)
  Previous issue date: 1982",http://localhost:8080/xmlui/handle/108/2184,Especially Thin-Walled Seamless Tubes Of Corrosion-Resistant Steel,,Especially Thin-Walled Seamless Tubes Of Corrosion-Resistant Steel
132,3cda11a8-ce47-4172-ad5e-24361d43dc4b,GOST 14782-86,1986.0,"Made available in DSpace on 2016-11-24T11:09:59Z (GMT). No. of bitstreams: 1
14782-86.pdf: 2550254 bytes, checksum: 29cdc65d673506fb9f06b8e189958eb9 (MD5)
  Previous issue date: 1986||Made available in DSpace on 2021-04-09T10:51:29Z (GMT). No. of bitstreams: 1
14782-86.pdf: 2550254 bytes, checksum: 29cdc65d673506fb9f06b8e189958eb9 (MD5)
  Previous issue date: 1986",http://localhost:8080/xmlui/handle/108/2313,Non- Destructive Testing Welded Joints Ultrasonic Methods Standard Gost 14782-86 Official Publication,,Non- Destructive Testing Welded Joints Ultrasonic Methods Standard Gost 14782-86 Official Publication
133,3d319d2a-3c17-4ae3-a722-6f6863f53d13,GOST 13109-87,1987.0,"Made available in DSpace on 2016-11-24T11:10:02Z (GMT). No. of bitstreams: 1
13109-87.pdf: 1759417 bytes, checksum: 31660c9a4cdd09ee1d739fb56d0f3d77 (MD5)
  Previous issue date: 1987||Made available in DSpace on 2021-04-09T10:50:46Z (GMT). No. of bitstreams: 1
13109-87.pdf: 1759417 bytes, checksum: 31660c9a4cdd09ee1d739fb56d0f3d77 (MD5)
  Previous issue date: 1987",http://localhost:8080/xmlui/handle/108/2341,Electrical Energy Requirements for the quality of electrical energy in general purpose electrical networks,,Electrical Energy Requirements for the quality of electrical energy in general purpose electrical networks
134,3d5f34e1-8bd7-419a-b0f3-d164a1b71016,GOST 17809-72,1972.0,"Made available in DSpace on 2016-11-24T11:10:08Z (GMT). No. of bitstreams: 1
17809-72.pdf: 1612064 bytes, checksum: 62f90166a59daddfe1e15ec3fc4c5784 (MD5)
  Previous issue date: 1972||Made available in DSpace on 2021-04-09T10:52:17Z (GMT). No. of bitstreams: 1
17809-72.pdf: 1612064 bytes, checksum: 62f90166a59daddfe1e15ec3fc4c5784 (MD5)
  Previous issue date: 1972",http://localhost:8080/xmlui/handle/108/2397,CAST HARD MAGNETIC MATERIALS Grades and Technical Requirements,,CAST HARD MAGNETIC MATERIALS Grades and Technical Requirements
135,3dc95ef8-55b8-4ad5-bd03-227e300a254d,GOST 27768-88,1988.0,"Made available in DSpace on 2016-11-24T11:10:11Z (GMT). No. of bitstreams: 1
27768-88.pdf: 485109 bytes, checksum: 744468f9c21bf1bc7defb1976fced5a9 (MD5)
  Previous issue date: 1988||Made available in DSpace on 2021-04-09T10:52:54Z (GMT). No. of bitstreams: 1
27768-88.pdf: 485109 bytes, checksum: 744468f9c21bf1bc7defb1976fced5a9 (MD5)
  Previous issue date: 1988",http://localhost:8080/xmlui/handle/108/2426,Diesel Fuel Determining the cetane index by means of calculation,,Diesel Fuel Determining the cetane index by means of calculation
136,3f1ed5f3-0ae1-4901-bbdb-22310e4d6017,GOST 5663-79,1979.0,"Made available in DSpace on 2016-11-24T11:09:43Z (GMT). No. of bitstreams: 1
5663-79.pdf: 982367 bytes, checksum: 2d6ba51b1f9013f9b09ef085e6fecaf9 (MD5)
  Previous issue date: 1979||Made available in DSpace on 2021-04-09T10:49:53Z (GMT). No. of bitstreams: 1
5663-79.pdf: 982367 bytes, checksum: 2d6ba51b1f9013f9b09ef085e6fecaf9 (MD5)
  Previous issue date: 1979",http://localhost:8080/xmlui/handle/108/2167,Carbon Steel Wire for Cold Upsetting Techincal Specifications,,Carbon Steel Wire for Cold Upsetting Techincal Specifications
137,3f2e180a-b5d7-4a13-adc3-411daad839c4,GOST 20435-75,1975.0,"Made available in DSpace on 2016-11-24T11:10:16Z (GMT). No. of bitstreams: 1
20435-75.pdf: 656406 bytes, checksum: b6dde390d1622743225bbb0a9db7c0db (MD5)
  Previous issue date: 1975||Made available in DSpace on 2021-04-09T10:53:26Z (GMT). No. of bitstreams: 1
20435-75.pdf: 656406 bytes, checksum: b6dde390d1622743225bbb0a9db7c0db (MD5)
  Previous issue date: 1975",http://localhost:8080/xmlui/handle/108/2474,Metal General - Purpose Container of 3.0 Tonnes Gross Weight,,Metal General - Purpose Container of 3.0 Tonnes Gross Weight
138,3f4bb771-7490-483b-b7a2-4f30e959f16e,GOST 11701-66,1966.0,"Made available in DSpace on 2016-11-24T11:09:54Z (GMT). No. of bitstreams: 1
11701-66.pdf: 980664 bytes, checksum: dc074efd59ebcf4f27efcf7a1eafc5d6 (MD5)
  Previous issue date: 1966||Made available in DSpace on 2021-04-09T10:50:43Z (GMT). No. of bitstreams: 1
11701-66.pdf: 980664 bytes, checksum: dc074efd59ebcf4f27efcf7a1eafc5d6 (MD5)
  Previous issue date: 1966",http://localhost:8080/xmlui/handle/108/2266,Metals Tensile test method for thin sheet and strip,,Metals Tensile test method for thin sheet and strip
139,3fc84ef0-9349-4595-a6e2-78f8abdf3e5e,GOST 10994-74,1974.0,"Made available in DSpace on 2016-11-24T11:09:45Z (GMT). No. of bitstreams: 1
10994-74.pdf: 1737100 bytes, checksum: 6bbe097d5958eaae6e23533407e859fa (MD5)
  Previous issue date: 1974||Made available in DSpace on 2021-04-09T10:50:13Z (GMT). No. of bitstreams: 1
10994-74.pdf: 1737100 bytes, checksum: 6bbe097d5958eaae6e23533407e859fa (MD5)
  Previous issue date: 1974",http://localhost:8080/xmlui/handle/108/2190,Precision Alloys,,Precision Alloys
140,3fd33aba-3959-46d1-84d8-f9eac7611461,GOST 15150-69,1969.0,"Made available in DSpace on 2016-11-24T11:10:03Z (GMT). No. of bitstreams: 1
15150-69.pdf: 5014088 bytes, checksum: 0032aba3b088b888c0366aa0a57ec9d1 (MD5)
  Previous issue date: 1969||Made available in DSpace on 2021-04-09T10:51:41Z (GMT). No. of bitstreams: 1
15150-69.pdf: 5014088 bytes, checksum: 0032aba3b088b888c0366aa0a57ec9d1 (MD5)
  Previous issue date: 1969",http://localhost:8080/xmlui/handle/108/2353,"Machinery, instruments and other technical products for use in various climatic regions. Categories and opertaing, storage and transportation conditions with particular reference to environmentel and cl",,"Machinery, instruments and other technical products for use in various climatic regions. Categories and opertaing, storage and transportation conditions with particular reference to environmentel and cl"
141,3fdca7fd-6827-4bfd-bf48-a0259fdd8097,GOST 4835-80,1980.0,"Made available in DSpace on 2016-11-24T11:09:39Z (GMT). No. of bitstreams: 1
4835-80.pdf: 952524 bytes, checksum: b7978783e02a05e9948cf7b186e9653d (MD5)
  Previous issue date: 1980||Made available in DSpace on 2021-04-09T10:54:35Z (GMT). No. of bitstreams: 1
4835-80.pdf: 952524 bytes, checksum: b7978783e02a05e9948cf7b186e9653d (MD5)
  Previous issue date: 1980",http://localhost:8080/xmlui/handle/108/2135,Supersedes Gost 4835-71 Wheel Sets For 1520 (1524) MM Gauge Mainline Railway Wagons,,Supersedes Gost 4835-71 Wheel Sets For 1520 (1524) MM Gauge Mainline Railway Wagons
142,4004fb60-0174-4b10-9c44-93e273be9edb,GOST 6436-75,1975.0,"Made available in DSpace on 2016-11-24T11:09:42Z (GMT). No. of bitstreams: 1
6436-75.pdf: 1197258 bytes, checksum: 10286d33d1f1ff0028ee1c43bbd120dd (MD5)
  Previous issue date: 1975||Made available in DSpace on 2021-04-09T10:49:50Z (GMT). No. of bitstreams: 1
6436-75.pdf: 1197258 bytes, checksum: 10286d33d1f1ff0028ee1c43bbd120dd (MD5)
  Previous issue date: 1975",http://localhost:8080/xmlui/handle/108/2164,Signalling and interlocking cable with polythelene insulation in plastics sheath-Technical condition,,Signalling and interlocking cable with polythelene insulation in plastics sheath-Technical condition
143,400a9712-fd51-4def-84cf-48f1f7d3b1a5,GOST 9544-93,1993.0,"Made available in DSpace on 2016-11-24T11:09:51Z (GMT). No. of bitstreams: 1
9544-93.pdf: 241103 bytes, checksum: 1ee0217f19cd725fc0bf78e8bd084565 (MD5)
  Previous issue date: 1993||Made available in DSpace on 2021-04-09T10:50:38Z (GMT). No. of bitstreams: 1
9544-93.pdf: 241103 bytes, checksum: 1ee0217f19cd725fc0bf78e8bd084565 (MD5)
  Previous issue date: 1993",http://localhost:8080/xmlui/handle/108/2244,Stop Valves Standards for tightness of seals,,Stop Valves Standards for tightness of seals
144,41710516-ad8c-46dc-a8ca-8d65ad339b41,GOST 7866-2-76,1976.0,"Made available in DSpace on 2016-11-24T11:09:39Z (GMT). No. of bitstreams: 1
7866_2-76.pdf: 1477846 bytes, checksum: 1eea00ec8be2940d00f1450377cc7bec (MD5)
  Previous issue date: 1976||Made available in DSpace on 2021-04-09T10:54:17Z (GMT). No. of bitstreams: 1
7866_2-76.pdf: 1477846 bytes, checksum: 1eea00ec8be2940d00f1450377cc7bec (MD5)
  Previous issue date: 1976",http://localhost:8080/xmlui/handle/108/2134,Rubber insulating PVC sheathed shipboard cables.,,Rubber insulating PVC sheathed shipboard cables.
145,41f2b51b-5aba-4fdf-8e54-f6470cfac010,GOST 11018-87,1987.0,"Made available in DSpace on 2016-11-24T11:09:53Z (GMT). No. of bitstreams: 1
11018-87.pdf: 1316057 bytes, checksum: 01ba59be300360a2db33aac1d2647e81 (MD5)
  Previous issue date: 1987||Made available in DSpace on 2021-04-09T10:50:40Z (GMT). No. of bitstreams: 1
11018-87.pdf: 1316057 bytes, checksum: 01ba59be300360a2db33aac1d2647e81 (MD5)
  Previous issue date: 1987",http://localhost:8080/xmlui/handle/108/2262,Wheelsets For Diesel Engines And Electric Engines On 1520 MM Railways,,Wheelsets For Diesel Engines And Electric Engines On 1520 MM Railways
146,4214647f-d9f7-4703-bf2f-77e23aa38e3f,GOST 1133-71,1971.0,"Made available in DSpace on 2016-11-24T11:10:24Z (GMT). No. of bitstreams: 1
1133-71.pdf: 302090 bytes, checksum: 5f7f0a3897351418b22daa9605520dff (MD5)
  Previous issue date: 1971||Made available in DSpace on 2021-04-09T10:51:18Z (GMT). No. of bitstreams: 1
1133-71.pdf: 302090 bytes, checksum: 5f7f0a3897351418b22daa9605520dff (MD5)
  Previous issue date: 1971",http://localhost:8080/xmlui/handle/108/2547,Forged round and square steel dimensions,,Forged round and square steel dimensions
147,427665aa-8fb5-44ba-bc8e-b66096cc656a,GOST 14637-89,1989.0,"Made available in DSpace on 2016-11-24T11:10:07Z (GMT). No. of bitstreams: 1
14637-89.pdf: 1541591 bytes, checksum: 3efb2c5e3296ed327804d5b78f18b88b (MD5)
  Previous issue date: 1989||Made available in DSpace on 2021-04-09T10:51:53Z (GMT). No. of bitstreams: 1
14637-89.pdf: 1541591 bytes, checksum: 3efb2c5e3296ed327804d5b78f18b88b (MD5)
  Previous issue date: 1989",http://localhost:8080/xmlui/handle/108/2394,Rolled plate from Carbon Steel of General Quality Specifications,,Rolled plate from Carbon Steel of General Quality Specifications
148,4328dfd9-ecd8-4785-a94c-1352a00646c0,GOST 23089.0-78,1978.0,"Made available in DSpace on 2016-11-24T11:10:24Z (GMT). No. of bitstreams: 1
23089.0-78.pdf: 416782 bytes, checksum: d90fb275064ff540da8716997c4b9ebb (MD5)
  Previous issue date: 1978||Made available in DSpace on 2021-04-09T10:51:14Z (GMT). No. of bitstreams: 1
23089.0-78.pdf: 416782 bytes, checksum: d90fb275064ff540da8716997c4b9ebb (MD5)
  Previous issue date: 1978",http://localhost:8080/xmlui/handle/108/2545,INTEGRATED CIRCUITS GENERAL REQUIREMENTS FOR MEASURING THE ELECTRICAL PARAMETERS OPERATIONAL AMPLIFIERS AND VOLTAGE COMPARATORS,,INTEGRATED CIRCUITS GENERAL REQUIREMENTS FOR MEASURING THE ELECTRICAL PARAMETERS OPERATIONAL AMPLIFIERS AND VOLTAGE COMPARATORS
